LAMMPS data file via write_data, version 28 Mar 2023, timestep = 2000000, units = metal

1700 atoms
2 atom types

0 27.7768022710012 xlo xhi
0 27.7768022710012 ylo yhi
0 27.7768022710012 zlo zhi

Masses

1 10.811
2 15.9994

Atoms # atomic/kk

557 1 5.285355083020565 2.1491994368808554 2.720378263163234 0 0 0
370 1 3.984190377580218 2.4437149662379567 4.79548026865001 0 0 0
1116 2 5.061264807731813 1.958144498400037 4.052701658278177 0 0 0
744 2 4.350813808882288 3.091368373956849 5.93389056380932 0 0 0
141 1 3.259020550626073 2.1717775493274676 1.2445226596375945 0 0 0
1513 2 4.523034277411164 1.7578994351497967 1.6183882629111872 0 0 0
299 1 3.5965615395750334 3.8524732550444694 6.860361161127681 0 0 0
1441 2 1.6915890855473803 5.256023569113008 0.15706113582179465 0 0 1
1369 2 0.8665412286938818 3.120309148973385 0.25030841153171685 1 0 1
18 1 2.5523343201000235 6.3392732660658355 0.1046701161031059 0 0 1
773 2 2.9934345959717588 3.5581831140000424 1.1737683482057975 0 0 0
505 1 1.0885658743912692 1.7805159835323663 0.47042480677557025 0 0 1
1497 2 2.632901919935733 2.3908988041517443 4.374603932672472 0 0 0
1621 2 2.2447718028225365 1.260032367517427 0.9233674459422838 0 0 0
5 1 2.060281892329549 1.2306116011499073 3.9948009938924645 0 0 0
1394 2 0.2555649095988619 5.64025241671842 5.842093525376029 0 0 0
1518 2 0.6491378521130081 1.309886229174066 3.9991630260819724 0 0 0
914 2 6.470912713317858 2.760957408514349 2.2907607323952615 0 0 0
225 1 1.9297997738246637 3.9884546015861013 0.5330127211602124 0 0 1
1234 2 2.76476267375926 0.07383119260167936 3.5839329053510474 0 0 0
1051 2 3.7259666886773877 6.316959455961666 0.9208838993217092 0 0 1
228 1 1.2598410476154058 5.951379137724946 4.914653976839511 0 0 0
1614 2 5.915851463697071 5.621232137471645 6.0125471944755144 0 0 0
1149 2 2.604268463728665 6.073741136709412 5.2229659860802995 0 0 0
1225 2 0.8333984822148502 6.141852157382976 3.6429025474784167 0 0 0
1582 2 6.3883839935976985 4.323036694210001 4.130669127829576 0 0 0
899 2 4.010387818889589 6.657586484278205 3.2401521676409617 0 0 0
514 1 6.727437813144177 5.407848895327686 4.864523886636772 0 0 0
1049 2 0.05421551542458188 0.8951323763178124 0.18678056341107413 1 0 0
388 1 6.9716631334006145 3.85659670687381 2.9190381275904946 0 0 0
712 2 7.246642673660193 6.557013171840138 1.234188412721832 0 0 0
1450 2 8.081276837884458 4.536758157404717 2.3055496452544215 0 0 0
1103 2 12.44856056902744 6.486720909340293 0.7287458131627705 0 0 1
1372 2 8.503778323037785 6.854114668906635 6.481587275302398 0 0 0
1616 2 7.629222852555583 0.02066063183411867 5.278586255220597 0 1 0
757 2 13.064969698930208 4.948341028596039 6.913386972354833 0 0 0
448 1 8.267220093268175 0.03542564731510822 6.523039385143403 0 1 0
630 1 10.310809711558848 2.9478972716784644 0.8994915509731045 0 0 1
858 2 12.23572678745261 0.6302679800552269 3.11822635731293 0 1 0
986 2 7.674482634969536 6.3492025947622786 4.359390885468396 0 0 0
1068 2 10.734468592250678 4.156175938782343 1.419242025518765 0 0 1
750 2 10.7537024095685 1.6632886079348153 1.4929632240727215 0 0 0
1330 2 9.47584925078556 6.477083979278873 1.874956060806078 0 0 1
1580 2 10.873061061178861 5.291775866306567 3.519256498582469 0 0 1
80 1 8.255932211537674 5.807831773849651 1.8358167364184401 0 0 1
84 1 10.5908858804476 6.400361888520832 2.6706866910422993 0 0 1
367 1 11.028328424860526 4.146191195555583 2.7986957825449235 0 0 1
1319 2 11.365772018573752 2.928567019587214 3.4510574784791395 0 0 1
501 1 11.460185142507346 1.7202679950861577 2.6711418884923046 0 0 0
473 1 13.159624683343546 0.8248749880480031 4.2039916392335615 0 1 0
1495 2 12.900517636563952 2.676403313648195 6.155168649286101 0 0 0
372 1 13.669771729756791 2.913273029455382 5.053288976012922 0 0 0
853 2 13.879465640238047 1.9281237433603842 4.160467018150498 0 0 0
1640 2 13.774789626153277 6.557179192184087 5.247467506951456 0 0 0
6 1 13.628325068998988 5.265472901953853 5.677496424510858 0 0 0
139 1 20.457842858376154 6.855568072340183 5.756389880302434 0 0 0
1362 2 15.520642565543435 0.008436880604843822 6.083871925870684 0 0 0
1649 2 14.155807602613985 4.235365656351664 4.862774232429518 0 0 0
461 1 16.995822242482976 6.53114642405496 3.5248871548244494 0 0 0
1692 2 17.751203020811666 5.006005337529828 0.15012252868792456 0 0 1
1235 2 19.691847849625056 6.616697209351543 0.26874501280602814 0 0 0
1471 2 15.89690757414668 2.1502426472542173 6.901717357676558 0 0 0
1321 2 19.01358868602514 3.839246138347727 6.92404781898457 0 0 0
212 1 17.31653142890099 1.215704739265365 0.16201383007594422 0 1 0
1525 2 17.31615679279283 1.4213716006425836 5.160186671279293 0 0 0
112 1 16.256666430769773 1.1611401924319948 5.993794264640138 0 0 0
39 1 18.572949260905077 0.8320676747950472 5.090019604653087 0 0 0
248 1 18.90946999046507 5.6133023984587105 0.8454795599617485 0 0 0
1625 2 18.58283900304807 1.7537959022892204 0.4807582093082171 0 0 0
703 2 19.185880672883552 5.139776283173024 2.064894098156761 0 0 0
1030 2 19.438323432077027 5.988398587439813 5.959925694060372 0 0 0
1607 2 17.04585258528044 5.211892206888023 3.226829331529499 0 0 0
1484 2 19.61657701727858 1.472461706374163 4.488669832465083 0 0 0
284 1 19.49974553733126 2.824570923603039 4.008860998904413 0 0 0
478 1 18.260585327185037 4.587308916313596 2.8380427595751723 0 0 0
1024 2 18.43038373737071 3.302791082258783 3.309095457198689 0 0 0
1608 2 20.534385827528084 3.1421459953020174 0.42483910722402335 0 0 0
1218 2 20.516579234827702 3.7332736883234676 4.299859729642014 0 0 0
193 1 27.54235919167136 6.7399359862141175 3.000700830796156 0 0 0
1470 2 23.085460801363517 0.9433406819612506 0.05420395247313627 0 1 0
856 2 24.819577865186062 6.25698549616746 0.1810199810177276 0 0 0
1020 2 24.66270524795255 6.819820624746905 5.323418464127121 0 0 0
59 1 27.517506354459634 0.5245332490043204 3.3787293456923164 0 0 0
582 1 24.08517764358025 6.804575042043959 1.2559863895829042 0 0 0
567 1 23.2482210315001 4.668520337295736 6.437828003288832 0 0 0
1056 2 22.253595645509368 4.830025748500957 0.4431831302260491 0 0 0
603 1 21.606033393400867 3.558835944794366 5.073090665799614 0 0 0
881 2 22.09085381686038 2.3262089038552896 5.463446873887254 0 0 0
1328 2 22.169765421051014 4.6882218657889245 5.570345228571341 0 0 0
178 1 25.55898117365706 6.276563580885248 4.3988626344724935 0 0 0
1551 2 23.450123581635275 5.923084695342447 2.125686391970609 0 0 0
175 1 22.778091497089587 4.761194423445515 1.7027592507406002 0 0 0
626 1 22.062509091129126 1.180729182798863 4.580375705603751 0 0 0
1163 2 24.414601113769887 4.04150150552369 6.127479316815489 0 0 0
1483 2 26.45072685016815 1.2159023255613313 2.953729717000936 0 0 0
1586 2 22.404203620203738 1.3986921082489885 3.268806849005368 0 0 0
846 2 24.412472782322766 2.2709535668979965 2.406766574147656 0 0 0
1644 2 25.60480087547183 4.9267352919616805 4.2168547291263945 0 0 0
156 1 25.103514282748105 3.8077767704995145 5.011676448367913 0 0 0
234 1 23.074850480842443 2.4271564133066135 2.7155362505849006 0 0 0
810 2 22.550594012245124 3.6304928756251846 2.5057359111332094 0 0 0
158 1 25.462077197392837 2.0020754350241834 3.3062752859585123 0 0 0
1203 2 25.39387479225867 2.5627214902130584 4.552673946181479 0 0 0
644 1 3.3391431550452255 7.069572993397648 4.39374648605066 0 0 0
675 1 1.3898003816016853 8.279910801283615 6.885131693213561 1 0 0
1559 2 6.008186537858965 13.172084951202976 0.144244611445494 0 0 0
165 1 6.9180252914589655 13.87832983379571 4.268536526338136 0 0 0
351 1 2.8777149291344615 9.420008748375897 1.4315379568381248 0 0 0
869 2 6.015315522106137 12.87427749903594 3.920119408679723 0 0 0
806 2 1.9103910078516826 10.397127855212917 1.699975378310122 0 0 0
547 1 6.090135862514512 9.736013919124412 2.384804230192963 0 0 0
727 2 4.569852337005997 13.496924709439366 1.9807785867134047 0 0 0
1182 2 2.331222734593147 13.255757308642217 0.15170006281179402 0 0 1
1288 2 5.115235588878207 10.305761703639588 3.1806562608000744 0 0 0
450 1 3.859887635125335 12.011412321911505 5.159982779566872 0 0 0
53 1 5.305919217694362 10.136639893254817 4.549372752228639 0 0 0
862 2 3.323639837854564 12.632342190031 6.247377707530372 0 0 0
674 1 1.5067228947455942 10.788406782947431 2.9305345964515643 0 0 0
1100 2 6.499420325491028 9.5844592410493 4.974357015501602 0 0 0
1093 2 2.6903941281778057 8.20864629895287 2.0474336857869995 0 0 0
1004 2 6.020087239572422 8.391364687408979 2.0983796326278674 0 0 0
704 2 3.684088439840321 12.565875459897706 3.8870700185044127 0 0 0
488 1 2.1225766852924797 9.10352126239047 4.806018781386272 0 0 0
836 2 4.576255950073806 10.885380475086366 5.437732708407311 0 0 0
126 1 3.574714108324963 7.115546976561134 2.013757260925544 0 0 0
1318 2 1.1550483241658427 8.488683334220163 5.566166138529192 0 0 0
321 1 4.817958472372548 12.98080558327229 3.2454636403318347 0 0 0
1577 2 3.9644948386443453 9.613892101064556 0.6118645422676731 0 0 0
270 1 6.786444420801614 9.648447260615999 6.247816790261051 0 0 0
1046 2 3.3751454391573494 8.390915810759243 4.829568298923343 0 0 0
1382 2 0.5821325619055664 11.89359355132059 2.9703852080651463 0 0 0
1167 2 1.9960219489156164 10.24983995805502 4.12875091835609 0 0 0
1117 2 11.534677385288795 7.38634427954093 2.6279676535537386 0 0 1
646 1 7.148689802910093 7.87550849201259 1.3996243907927657 0 0 0
1593 2 10.664784796593345 11.932724058583787 2.3162550041041157 0 0 0
465 1 11.069907343035895 10.938971509104043 3.236801252969067 0 0 0
1501 2 12.279412445870017 11.245152370247366 3.9394965841242358 0 0 0
1563 2 10.169453758578168 13.40018909078502 4.820311692629882 0 0 0
1133 2 12.99028394182463 12.949462644830124 5.4066148301262515 0 0 0
237 1 9.819848031635326 12.013836281313583 1.2660433625843477 0 0 0
303 1 10.124855832658989 9.017903541953324 4.582377197562765 0 0 0
833 2 9.147305308109717 10.907891273664843 0.7132020691177507 0 0 0
1407 2 7.153661828210087 10.552917817589078 1.9047287350819941 0 0 0
967 2 9.186262542804592 8.008633017763682 4.426178859570147 0 0 0
1414 2 9.695232169861383 13.182131833643838 0.521122229387094 0 0 0
724 2 8.135338559359036 8.754427623756168 0.8053769663468768 0 0 0
336 1 8.172524575102667 10.037931850514116 1.1248207906213463 0 0 0
917 2 11.022255597568826 8.963265460799075 5.587752818523251 0 0 0
481 1 11.9097494554462 7.626779824638937 1.3212935982616034 0 0 1
1416 2 10.228372570492422 9.86072436337029 3.492493305010459 0 0 0
403 1 12.032513653504473 9.5781583426345 6.338295790562625 0 0 0
1148 2 8.017855963232838 10.135017947840511 6.634641616677357 0 0 0
551 1 12.488104443649071 11.70199130706077 5.2426619227706865 0 0 0
558 1 9.823553009404954 13.672391700481183 6.1242534546431555 0 0 0
1651 2 12.397712085809374 10.921132831760318 6.368378232871838 0 0 0
1421 2 11.617583979295588 8.815922959974609 0.6129638590428507 0 0 1
1575 2 13.422765272983554 10.94138934721114 0.05643700970934949 0 0 0
614 1 8.459776273096473 7.147711528255973 5.1911088700439665 0 0 0
1435 2 14.204542111187981 8.335975557922524 3.7842181479908494 0 0 0
1159 2 13.999114824338928 9.757094499532336 2.0155326725036775 0 0 0
879 2 16.985783747775184 13.811943613198656 4.751269151691393 0 0 0
89 1 14.349777106341504 10.706652453950289 1.1207399918555259 0 0 0
713 2 17.407958657122826 12.8179373701887 0.9928264905341397 0 0 0
387 1 14.606022686530823 9.48294022524937 3.184148009154088 0 0 0
1151 2 15.434035998612465 10.504887412938915 3.7440307633213887 0 0 0
196 1 15.90597713593976 10.667721383941126 5.037740108142508 0 0 0
293 1 19.29857560350579 9.767244892254569 1.6190646046248032 0 0 0
1499 2 19.230432046697285 9.478707730326603 2.94647675921048 0 0 0
621 1 14.698988200973245 7.268160762816971 4.516034893643166 0 0 0
502 1 18.415983023853315 8.540403196286432 3.6313612527163963 0 0 0
1070 2 18.09086583263932 8.766733975088888 5.013261385215535 0 0 0
497 1 17.68693242277334 12.665710119109471 5.125591233930719 0 0 0
1447 2 16.9926998720806 11.496333947043022 5.148512516643859 0 0 0
1638 2 18.27534464126821 9.43133330981762 0.8013442376592862 0 0 0
269 1 18.426965504826054 9.710389488915103 5.960075993830095 0 0 0
953 2 15.524444538086955 9.851278389668746 6.0745835407769055 0 0 0
1462 2 16.060412452047476 7.007019276048508 4.364575790633025 0 0 0
892 2 20.328418612812573 10.670548853749498 1.1803181436324632 0 0 0
1309 2 17.9074472188524 7.441040811434761 2.98919539197651 0 0 0
369 1 19.92863000845558 11.836982121905997 5.7995388768772616 0 0 0
1411 2 19.029414407705303 12.819423472828856 5.504510269160562 0 0 0
1599 2 19.55407115341366 10.484597799357838 6.079482041422295 0 0 0
1027 2 15.469572758394966 11.514984055730238 1.2218010596319526 0 0 0
363 1 16.404079249320993 12.073171161176473 0.3721519317185 0 0 0
904 2 20.815212436041538 7.2355594741395235 4.459097501459362 0 0 0
1663 2 20.787018862275477 12.876819229419208 0.47140968057633353 0 0 0
227 1 20.741161586995286 11.891796931215014 1.49395377945236 0 0 0
1129 2 21.099276048368917 7.609993181451926 6.785693798902411 0 0 0
1000 2 26.851283977415907 13.482506841143316 3.8841999063894956 -1 0 0
1682 2 22.22353062324041 13.416724343686433 4.38963771414522 0 0 0
1496 2 21.110968203710176 12.200260183996766 2.8009543201452884 0 0 0
467 1 21.565317232535385 13.393666599092136 3.2114452614745104 0 0 0
