LMMPS data 
360 atoms 
2 atom types 
2.376929179746911 17.501070820252593 xlo xhi 
2.375589929982892 17.491210070016486 ylo yhi 
3.119471428483724 22.96832857151624 zlo zhi 

 Masses 

1 10.811 
2 15.9994 

 Atoms # full 

1 1 14.3312 5.36713 13.3168
2 1 9.38737 5.46943 20.0304
3 1 10.3784 15.0927 9.20272
4 1 9.05809 13.2925 21.6016
5 1 4.23191 4.91351 19.6605
6 1 17.393 4.71897 21.2981
7 1 3.43236 8.54087 6.29253
8 1 3.93648 9.37164 8.58963
9 1 17.0682 8.12687 8.2119
10 1 16.6327 6.28097 14.4015
11 1 2.9103 5.23905 12.488
12 1 2.50701 4.37661 3.89568
13 1 3.2415 4.47276 6.11165
14 1 16.0903 4.7103 5.84984
15 1 4.10482 8.20004 3.7601
16 1 6.03343 8.62009 9.35684
17 1 7.32687 15.6233 13.1303
18 1 6.45979 16.2152 11.0244
19 1 5.36371 14.8127 12.5597
20 1 7.06639 5.92676 12.9985
21 1 6.8232 5.42611 16.0361
22 1 6.005 4.09659 13.9789
23 1 10.9426 4.37784 21.042
24 1 9.5084 3.26279 19.4779
25 1 3.0136 14.0863 13.8759
26 1 17.3385 16.2586 13.5134
27 1 4.37023 17.4685 14.6072
28 1 5.83429 8.00345 13.7429
29 1 5.58214 5.31469 17.8439
30 1 14.6434 6.80292 20.3671
31 1 13.8782 7.25677 22.6336
32 1 3.14685 16.4114 3.62677
33 1 16.515 15.4353 5.08988
34 1 17.1918 13.0421 4.03042
35 1 16.3914 6.25894 18.4778
36 1 10.6448 14.0188 11.3357
37 1 12.6711 14.515 10.1164
38 1 14.5795 8.90908 4.60239
39 1 15.3771 10.0138 6.34266
40 1 16.0442 10.8033 4.30948
41 1 2.66741 16.1111 21.0198
42 1 16.2072 16.3667 7.26407
43 1 4.03643 9.5133 17.1355
44 1 2.47942 7.49199 16.5677
45 1 2.51263 9.89565 19.2202
46 1 13.6718 13.7357 14.5495
47 1 15.3637 12.9345 15.9674
48 1 12.9016 12.7216 16.5498
49 1 5.54569 9.892 15.2171
50 1 5.00632 10.0172 12.855
51 1 8.32255 15.4884 21.8883
52 1 10.148 14.8986 3.33457
53 1 15.2052 10.2002 19.4365
54 1 14.0485 11.5107 21.0921
55 1 12.9036 9.94925 19.7682
56 1 13.6774 16.091 13.8866
57 1 2.70073 12.978 15.8156
58 1 12.9467 5.55218 21.2859
59 1 3.3982 9.97453 21.8312
60 1 16.7528 14.4843 19.9716
61 1 13.064 3.10838 13.1132
62 1 16.716 2.87056 11.854
63 1 17.3863 16.4808 18.7547
64 1 14.3829 14.3199 20.8608
65 1 13.6023 15.4203 22.7522
66 1 9.7438 4.27666 7.74257
67 1 8.09782 5.69852 6.46105
68 1 9.70931 4.41879 5.45514
69 1 12.645 6.40001 9.02814
70 1 13.7192 6.34792 11.0903
71 1 14.9891 6.80279 9.08358
72 1 8.28151 8.85225 9.62674
73 1 7.28183 7.63569 7.63492
74 1 13.304 17.3838 4.62403
75 1 11.7568 4.07132 4.56348
76 1 13.7987 4.42727 5.59185
77 1 11.2457 7.50372 7.53027
78 1 10.9198 4.18648 12.3621
79 1 9.79795 3.90116 10.263
80 1 8.89894 5.17616 12.111
81 1 10.5531 15.1258 18.9635
82 1 7.60824 16.9041 18.575
83 1 8.52177 14.9402 17.5404
84 1 14.1272 8.74179 16.1734
85 1 11.9132 8.76456 16.6607
86 1 13.0157 6.60234 16.6999
87 1 5.78731 7.00404 21.8832
88 1 5.91175 3.36583 19.2144
89 1 9.10668 4.70639 16.1264
90 1 10.3037 2.6925 15.7332
91 1 11.4685 4.65842 16.4588
92 1 15.7259 9.58251 14.5232
93 1 9.03588 8.56456 3.6958
94 1 7.98863 10.491 3.77939
95 1 4.69775 11.2441 10.6511
96 1 3.93348 13.1128 9.22289
97 1 6.25654 12.5212 9.15848
98 1 6.68396 16.9141 6.37442
99 1 8.49719 15.5102 7.39169
100 1 4.84523 15.5141 5.43937
101 1 10.9124 7.79519 5.06047
102 1 16.3822 17.1917 9.53686
103 1 2.62438 15.2912 8.68793
104 1 6.94774 12.3282 4.83564
105 1 7.6483 12.9991 7.31
106 1 4.52299 13.2159 4.52023
107 1 6.4681 3.31902 4.55804
108 1 11.6622 9.80574 12.4557
109 1 9.49123 9.77335 11.4194
110 1 9.64599 9.24625 13.8913
111 1 4.92954 11.6269 20.864
112 1 5.15055 13.2476 19.195
113 1 6.67041 11.6501 19.1735
114 1 10.8814 12.2303 17.8502
115 1 9.79511 11.3618 20.1465
116 1 10.4159 9.03883 19.4502
117 1 14.2847 10.1261 12.8638
118 1 16.2434 11.0797 13.1024
119 1 3.65495 16.7286 16.7606
120 1 4.10136 14.0449 17.2964
121 1 9.44291 9.38169 16.365
122 1 7.76346 9.59179 18.2187
123 1 8.42196 7.62418 19.2333
124 1 9.36846 13.2522 16.0397
125 1 7.13339 8.85564 22.144
126 1 11.8634 9.59976 6.54198
127 1 6.68152 4.66161 22.4059
128 1 9.40277 15.9908 14.3377
129 1 10.1437 13.8132 13.5695
130 1 7.34708 2.51463 22.3794
131 1 16.1965 11.5785 10.8085
132 1 14.685 12.9834 9.62014
133 1 15.2425 10.8164 8.90219
134 1 12.2593 11.8065 5.81589
135 1 11.9001 14.0392 4.76623
136 1 13.2235 12.37 3.53009
137 1 15.7989 4.02665 19.4447
138 1 12.0832 15.0762 20.9041
139 1 5.48192 3.00223 9.72452
140 1 4.36797 4.98513 10.5667
141 1 4.39839 4.57874 8.23301
142 1 14.3159 2.42623 18.296
143 1 12.6126 16.1163 17.7356
144 1 14.0858 16.8563 16.084
145 2 13.5814 6.10143 12.4889
146 2 8.24323 6.31593 19.8311
147 2 9.54356 15.6355 8.19114
148 2 8.89896 12.1232 20.9442
149 2 6.43592 17.0386 9.95749
150 2 2.53113 4.14275 22.4898
151 2 3.31251 5.22996 20.5252
152 2 3.9261 5.76913 11.6995
153 2 4.13623 8.33297 5.15047
154 2 4.96798 9.51913 9.49419
155 2 16.1902 7.14255 8.63151
156 2 2.8267 8.64977 9.07084
157 2 17.3501 8.01159 6.81954
158 2 3.93536 9.52727 7.26084
159 2 17.4829 3.99857 11.9447
160 2 15.3434 5.97087 14.244
161 2 2.54473 5.86714 13.6149
162 2 17.088 4.49353 6.70772
163 2 16.2556 4.75514 4.40189
164 2 3.53133 4.21365 4.7135
165 2 17.0482 6.93554 15.3933
166 2 4.31009 14.3271 13.2307
167 2 5.35971 15.5034 11.382
168 2 6.55927 14.5914 13.3947
169 2 7.59516 16.2735 11.8978
170 2 11.4218 15.4307 17.9504
171 2 6.0793 6.66949 13.4976
172 2 6.11177 6.07858 16.9413
173 2 5.37779 2.88872 13.8648
174 2 5.9239 4.51455 15.2595
175 2 6.84241 4.54106 12.9904
176 2 8.09324 5.70431 15.895
177 2 9.4817 4.53636 18.9618
178 2 10.269 5.63024 20.9829
179 2 10.4898 3.11612 20.5387
180 2 3.51066 16.7232 13.6847
181 2 4.17012 2.49702 15.9701
182 2 17.0137 14.9675 13.8111
183 2 12.2422 4.40632 21.045
184 2 15.6865 7.04907 19.4986
185 2 13.9832 7.77498 3.98028
186 2 14.7648 7.42312 21.6463
187 2 13.8717 14.1008 9.65731
188 2 3.47818 16.5244 22.0887
189 2 15.7431 16.0266 6.01867
190 2 16.6465 11.9117 3.51725
191 2 16.7224 14.0626 4.84703
192 2 3.46341 13.1513 3.64614
193 2 17.0475 16.4397 4.22107
194 2 4.85573 7.06536 3.22621
195 2 11.7604 15.2904 9.08817
196 2 9.71824 14.4263 10.34
197 2 11.9091 14.4504 11.2243
198 2 15.8857 11.083 5.74494
199 2 15.2769 9.82989 3.82186
200 2 14.6043 8.98075 5.89797
201 2 5.03444 10.1389 16.4579
202 2 16.3907 10.2509 18.7248
203 2 17.3902 6.8813 17.8002
204 2 3.65982 9.98575 18.3707
205 2 3.42486 8.5116 16.4861
206 2 11.0988 15.0079 4.55203
207 2 13.4417 14.8066 13.7062
208 2 16.7012 12.8967 16.5137
209 2 12.2498 12.2613 17.5443
210 2 14.2821 12.4645 16.7693
211 2 12.6496 13.1136 15.1781
212 2 15.0659 13.5114 14.7429
213 2 5.15857 8.67736 12.7222
214 2 6.14673 8.64609 14.9942
215 2 5.18149 10.6444 14.1427
216 2 10.2194 13.548 22.5687
217 2 8.21117 14.2535 21.536
218 2 9.2738 15.8671 22.9404
219 2 12.7909 11.1172 20.5703
220 2 14.0353 9.36082 19.3067
221 2 15.2344 11.162 20.5413
222 2 4.57166 10.821 11.8782
223 2 12.715 6.38501 22.4114
224 2 13.6267 5.85707 20.2082
225 2 3.32781 9.18072 22.9282
226 2 2.66112 9.54408 20.7325
227 2 4.23094 11.0069 21.8756
228 2 15.5146 13.7287 19.9811
229 2 17.4934 14.8248 21.0041
230 2 11.8112 3.62049 13.1621
231 2 16.395 16.9855 12.7214
232 2 13.2669 16.9061 12.9009
233 2 14.0999 4.00559 13.31
234 2 15.9616 2.80908 10.6044
235 2 2.83903 16.9533 19.907
236 2 16.9147 15.1481 18.7551
237 2 2.54698 17.1814 17.5039
238 2 10.037 3.44378 8.90952
239 2 13.9496 16.1039 4.05848
240 2 14.7306 15.0004 22.006
241 2 7.39632 7.05415 6.38407
242 2 10.3888 4.30023 4.22743
243 2 8.45646 5.12094 5.25588
244 2 10.4472 3.99056 6.55998
245 2 8.86365 5.32362 7.65318
246 2 11.4162 6.5891 8.49304
247 2 14.7641 5.10921 6.1918
248 2 14.9764 6.41684 10.5575
249 2 13.8838 6.53482 8.34648
250 2 12.6123 6.08437 10.3844
251 2 6.07781 7.72748 8.26679
252 2 7.01123 8.62364 10.3368
253 2 8.42557 8.13806 8.37708
254 2 12.6176 4.92 5.21035
255 2 14.1653 3.12809 5.24137
256 2 12.1901 2.81585 4.01919
257 2 9.21785 9.71096 9.92819
258 2 8.13586 6.38221 12.3613
259 2 8.82307 4.6174 10.945
260 2 9.98333 4.84214 12.9235
261 2 11.0234 3.77963 10.9047
262 2 6.41698 17.2435 19.2201
263 2 10.3253 16.5528 15.3619
264 2 7.5143 16.0197 17.5368
265 2 9.2529 14.6086 18.6536
266 2 8.8688 17.2749 18.8897
267 2 15.3923 9.15774 15.8374
268 2 12.8854 5.26516 16.6266
269 2 11.9589 7.37078 17.1417
270 2 14.1148 7.45574 16.5749
271 2 13.0726 9.44612 16.113
272 2 6.4002 4.31684 18.3933
273 2 4.35233 5.49031 18.4267
274 2 4.84891 3.72469 19.8922
275 2 11.4333 3.22412 16.3743
276 2 10.3682 5.27245 16.5713
277 2 9.0619 3.32296 15.8786
278 2 6.39418 8.08436 21.3144
279 2 10.0688 7.67683 3.98619
280 2 8.08826 11.8342 4.13408
281 2 9.1273 9.78225 4.1382
282 2 2.87577 14.0264 9.01138
283 2 7.25555 12.2783 8.33545
284 2 5.31148 13.5254 8.81353
285 2 5.99655 11.4533 10.1668
286 2 3.6811 12.0004 9.98801
287 2 6.65081 3.06189 5.8501
288 2 4.48849 16.4679 4.30993
289 2 7.84216 14.4237 7.03097
