LMMPS data 
360 atoms 
2 atom types 
2.376538506640559 17.501461493359145 xlo xhi 
2.3751994769961353 17.49160052300398 ylo yhi 
3.118958710813059 22.968841289186454 zlo zhi 

 Masses 

1 10.811 
2 15.9994 

 Atoms # full 

1 1 14.4569 4.36007 6.6474
2 1 14.3594 8.8049 16.2941
3 1 10.1737 15.1335 7.37718
4 1 8.64224 16.6764 19.2113
5 1 4.31989 3.05882 20.4225
6 1 2.40174 16.7675 20.1752
7 1 4.9467 5.98163 5.43765
8 1 3.37653 4.8541 6.71954
9 1 3.21866 4.84993 4.23939
10 1 13.6775 5.40445 8.63644
11 1 14.7057 3.27268 8.72913
12 1 16.4444 16.1615 22.1448
13 1 16.9904 16.0053 4.63088
14 1 17.1701 2.9802 3.37807
15 1 5.67938 8.37959 4.97587
16 1 3.48938 4.70106 8.9687
17 1 7.73502 14.4522 10.2428
18 1 5.67738 15.3141 9.83791
19 1 6.97425 16.1777 11.554
20 1 3.91666 7.03096 17.548
21 1 5.57938 6.83683 19.1429
22 1 5.50499 5.276 17.4137
23 1 15.6762 7.93297 18.1542
24 1 14.9736 6.52311 16.3057
25 1 6.38641 2.66292 13.367
26 1 4.76085 4.47579 13.3732
27 1 6.16885 4.3151 15.1254
28 1 2.88131 8.09014 15.5477
29 1 7.15253 6.67346 21.1263
30 1 3.13624 9.55206 21.7625
31 1 17.0119 7.89188 22.8091
32 1 17.4444 11.9968 7.84117
33 1 16.5119 12.0407 9.98708
34 1 17.0498 10.0019 8.9693
35 1 5.19775 9.76631 3.14167
36 1 11.6847 16.1337 8.80367
37 1 12.4933 14.496 7.6381
38 1 16.4167 7.83268 5.3651
39 1 14.3984 8.46503 6.45787
40 1 16.476 8.24676 7.68855
41 1 16.8466 12.6097 5.52855
42 1 16.3089 14.0492 11.4846
43 1 15.3404 7.53792 11.7948
44 1 13.8058 7.33507 9.99571
45 1 13.7545 9.23783 11.4563
46 1 16.7058 14.1182 17.6136
47 1 3.64168 13.1195 17.3891
48 1 16.7546 11.9883 16.6085
49 1 17.1259 7.60521 13.4842
50 1 2.69543 9.68986 13.9322
51 1 9.31432 16.3596 21.4592
52 1 10.8528 15.9135 19.6664
53 1 13.8824 11.4042 12.8424
54 1 13.6788 13.3144 14.1679
